active,date,points_scored,plus_minus,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
TRUE,1/31/2012,3,3,GOLDEN STATE WARRIORS,HOME,SAC,WIN,1560,1,7,0,3,1,2,0,3,8,1,1,0,1,5.9
TRUE,2/2/2012,29,18,GOLDEN STATE WARRIORS,HOME,UTA,WIN,2295,10,14,2,5,7,8,0,5,12,3,0,3,4,31.1
TRUE,2/4/2012,11,-11,GOLDEN STATE WARRIORS,AWAY,SAC,LOSS,1742,4,14,3,8,0,0,2,0,9,4,0,5,1,9.1
TRUE,2/7/2012,16,13,GOLDEN STATE WARRIORS,HOME,OKC,LOSS,2576,7,9,1,2,1,2,1,6,10,2,0,3,3,19.4
TRUE,2/9/2012,36,15,GOLDEN STATE WARRIORS,AWAY,DEN,WIN,2155,13,17,6,9,4,7,0,7,7,0,2,1,3,34.3
TRUE,2/12/2012,14,4,GOLDEN STATE WARRIORS,HOME,HOU,WIN,2049,5,14,3,6,1,1,0,0,5,2,0,2,4,8.1
TRUE,2/13/2012,9,2,GOLDEN STATE WARRIORS,HOME,PHO,WIN,1913,3,10,1,4,2,2,2,5,5,1,0,2,2,7.8
TRUE,2/15/2012,8,7,GOLDEN STATE WARRIORS,HOME,POR,LOSS,2264,3,10,0,2,2,2,1,2,8,2,2,2,2,9.7
TRUE,2/17/2012,11,-12,GOLDEN STATE WARRIORS,AWAY,OKC,LOSS,1676,4,13,3,5,0,0,1,1,4,0,0,4,2,2.5
TRUE,2/18/2012,36,9,GOLDEN STATE WARRIORS,AWAY,MEM,LOSS,2414,13,21,6,9,4,4,1,1,6,2,0,2,5,29.7
TRUE,2/20/2012,11,16,GOLDEN STATE WARRIORS,HOME,LAC,WIN,1996,3,6,3,5,2,2,0,3,6,0,1,3,3,9.6
TRUE,2/22/2012,9,13,GOLDEN STATE WARRIORS,AWAY,PHO,WIN,600,3,7,1,3,2,2,0,0,2,2,0,1,1,7.3
TRUE,2/29/2012,0,2,GOLDEN STATE WARRIORS,AWAY,ATL,WIN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,3/5/2012,12,10,GOLDEN STATE WARRIORS,AWAY,WSH,WIN,558,5,7,2,3,0,0,0,1,1,1,0,0,1,10.7
TRUE,3/7/2012,15,4,GOLDEN STATE WARRIORS,HOME,MEM,LOSS,1456,7,11,1,2,0,0,0,4,3,0,0,2,3,10.2
TRUE,3/10/2012,10,10,GOLDEN STATE WARRIORS,HOME,DAL,WIN,979,4,7,2,4,0,0,0,2,2,1,0,3,0,6.7
TRUE,3/11/2012,0,6,GOLDEN STATE WARRIORS,AWAY,LAC,WIN,553,0,3,0,1,0,0,0,3,1,0,0,1,0,-1.5
TRUE,10/31/2012,5,-2,GOLDEN STATE WARRIORS,AWAY,PHO,WIN,1822,2,14,0,6,1,3,3,4,3,2,0,4,3,-2.6
TRUE,11/2/2012,26,-7,GOLDEN STATE WARRIORS,HOME,MEM,LOSS,2550,10,20,6,10,0,1,1,4,7,1,0,4,3,18.2
TRUE,11/3/2012,23,6,GOLDEN STATE WARRIORS,AWAY,LAC,WIN,2582,6,16,2,7,9,10,0,4,4,3,0,5,4,14.2
TRUE,11/5/2012,12,0,GOLDEN STATE WARRIORS,AWAY,SAC,LOSS,2342,3,15,2,6,4,5,1,5,8,1,0,3,2,7.3
TRUE,11/7/2012,21,7,GOLDEN STATE WARRIORS,HOME,CLE,WIN,2188,8,14,2,6,3,3,0,5,6,2,0,3,3,17.9
TRUE,11/9/2012,18,-19,GOLDEN STATE WARRIORS,AWAY,LAS,LOSS,1816,6,16,2,6,4,4,0,3,5,1,0,0,0,14.6
TRUE,11/10/2012,19,-5,GOLDEN STATE WARRIORS,HOME,DEN,LOSS,2232,7,17,3,6,2,2,0,5,3,3,0,4,5,10.5
TRUE,11/14/2012,12,1,GOLDEN STATE WARRIORS,HOME,ATL,WIN,1951,4,12,0,5,4,4,0,1,7,3,0,4,3,8.2
TRUE,11/16/2012,17,19,GOLDEN STATE WARRIORS,AWAY,MIN,WIN,1749,7,12,0,3,3,3,2,2,6,1,1,3,6,13.9
TRUE,11/18/2012,22,-11,GOLDEN STATE WARRIORS,AWAY,OKC,LOSS,2001,9,17,4,8,0,0,1,1,6,0,0,3,2,15.1
TRUE,11/19/2012,31,3,GOLDEN STATE WARRIORS,AWAY,DAL,WIN,2596,9,21,3,7,10,10,0,6,9,2,0,4,2,25.2
TRUE,11/21/2012,25,9,GOLDEN STATE WARRIORS,HOME,BKN,WIN,2495,7,13,2,4,9,10,0,6,4,0,0,2,2,20.1
TRUE,11/23/2012,6,-18,GOLDEN STATE WARRIORS,AWAY,DEN,LOSS,1546,2,5,2,2,0,0,0,1,3,0,0,4,4,0.1
TRUE,11/24/2012,20,22,GOLDEN STATE WARRIORS,HOME,MIN,WIN,2333,7,19,5,10,1,1,0,2,6,1,0,3,3,11.1
TRUE,11/29/2012,20,2,GOLDEN STATE WARRIORS,HOME,DEN,WIN,2707,7,17,4,7,2,2,1,3,10,4,0,3,4,18.9
TRUE,12/1/2012,20,6,GOLDEN STATE WARRIORS,HOME,IND,WIN,2227,7,14,3,5,3,3,0,1,11,2,0,4,4,17.4
TRUE,12/3/2012,25,-3,GOLDEN STATE WARRIORS,HOME,ORL,LOSS,2652,9,21,3,6,4,5,1,4,11,2,0,1,0,24.1
TRUE,12/5/2012,22,10,GOLDEN STATE WARRIORS,AWAY,DET,WIN,2236,7,15,4,6,4,4,0,3,10,4,0,1,2,24.4
TRUE,12/7/2012,28,8,GOLDEN STATE WARRIORS,AWAY,BKN,WIN,2579,10,19,5,9,3,3,1,3,5,2,0,0,1,25.4
TRUE,12/8/2012,22,-5,GOLDEN STATE WARRIORS,AWAY,WSH,WIN,2128,7,15,2,8,6,7,1,2,5,0,0,4,1,14.3
TRUE,12/10/2012,27,3,GOLDEN STATE WARRIORS,AWAY,CHB,WIN,2193,10,22,4,7,3,4,1,6,7,1,0,3,5,18.6
TRUE,12/12/2012,9,9,GOLDEN STATE WARRIORS,AWAY,MIA,WIN,2505,4,10,1,3,0,0,0,3,7,2,0,6,0,5.4
TRUE,12/14/2012,25,-6,GOLDEN STATE WARRIORS,AWAY,ORL,LOSS,2574,8,19,2,5,7,8,1,2,3,0,0,1,0,16.9
TRUE,12/15/2012,18,20,GOLDEN STATE WARRIORS,AWAY,ATL,WIN,2172,6,20,3,11,3,3,0,8,11,3,0,4,1,15.1
TRUE,12/18/2012,13,3,GOLDEN STATE WARRIORS,HOME,NOH,WIN,2357,5,13,1,3,2,2,2,3,3,0,0,2,2,7.5
TRUE,12/19/2012,32,0,GOLDEN STATE WARRIORS,AWAY,SAC,LOSS,2506,11,24,7,12,3,3,0,6,4,1,1,4,6,19.5
TRUE,12/21/2012,27,7,GOLDEN STATE WARRIORS,HOME,CHB,WIN,2141,9,17,8,13,1,1,0,3,8,0,2,2,2,23.8
TRUE,12/22/2012,20,6,GOLDEN STATE WARRIORS,HOME,LAS,LOSS,2671,8,23,3,10,1,1,1,7,7,4,0,4,4,13.2
TRUE,12/26/2012,23,12,GOLDEN STATE WARRIORS,AWAY,UTA,WIN,2271,7,18,4,7,5,6,2,6,7,1,1,2,0,20.6
TRUE,12/28/2012,11,7,GOLDEN STATE WARRIORS,HOME,PHI,WIN,2363,5,11,1,4,0,0,0,5,6,1,0,4,3,6.8
TRUE,12/29/2012,22,19,GOLDEN STATE WARRIORS,HOME,BOS,WIN,2083,8,13,4,5,2,2,1,3,9,3,2,5,3,22.2
TRUE,1/2/2013,31,27,GOLDEN STATE WARRIORS,HOME,LAC,WIN,2589,11,16,6,8,3,4,1,5,8,2,0,4,3,28.4
TRUE,1/5/2013,10,-31,GOLDEN STATE WARRIORS,AWAY,LAC,LOSS,1740,4,11,1,5,1,1,0,0,5,0,0,2,0,5.4
TRUE,1/9/2013,24,-12,GOLDEN STATE WARRIORS,HOME,MEM,LOSS,2431,10,22,4,8,0,1,1,3,4,2,0,4,2,13.8
TRUE,1/11/2013,22,-1,GOLDEN STATE WARRIORS,HOME,POR,WIN,2616,7,22,3,8,5,5,0,3,12,3,1,1,1,21
TRUE,1/13/2013,29,-13,GOLDEN STATE WARRIORS,AWAY,DEN,LOSS,2461,11,18,7,9,0,0,0,0,7,1,0,1,4,24.1
TRUE,1/19/2013,20,11,GOLDEN STATE WARRIORS,AWAY,NOH,WIN,2309,5,17,2,8,8,10,1,2,7,4,0,1,2,17.7
TRUE,1/21/2013,28,7,GOLDEN STATE WARRIORS,HOME,LAC,WIN,2198,9,14,6,8,4,4,0,3,6,0,0,2,4,23.3
TRUE,1/23/2013,31,8,GOLDEN STATE WARRIORS,HOME,OKC,WIN,2496,11,27,3,14,6,6,1,2,7,4,0,2,1,24.3
TRUE,1/25/2013,21,-15,GOLDEN STATE WARRIORS,AWAY,CHI,LOSS,2199,7,18,3,7,4,4,0,1,1,0,0,2,1,9.8
TRUE,1/26/2013,26,-8,GOLDEN STATE WARRIORS,AWAY,MIL,LOSS,2210,8,19,5,9,5,5,2,0,7,1,0,2,2,20.4
TRUE,1/28/2013,17,0,GOLDEN STATE WARRIORS,AWAY,TOR,WIN,1576,7,12,1,3,2,2,1,0,5,1,0,2,1,14.2
TRUE,2/2/2013,29,28,GOLDEN STATE WARRIORS,HOME,PHO,WIN,2545,11,20,6,10,1,1,0,2,8,2,0,2,3,24.4
TRUE,2/5/2013,7,-27,GOLDEN STATE WARRIORS,AWAY,HOU,LOSS,1690,3,12,1,5,0,0,0,4,9,0,1,2,2,5.2
TRUE,2/6/2013,14,-8,GOLDEN STATE WARRIORS,AWAY,OKC,LOSS,2168,5,20,2,7,2,2,3,5,11,1,0,6,3,7.1
TRUE,2/8/2013,32,2,GOLDEN STATE WARRIORS,AWAY,MEM,LOSS,2394,11,22,4,9,6,6,3,2,8,2,0,2,4,27.7
TRUE,2/9/2013,18,-22,GOLDEN STATE WARRIORS,AWAY,DAL,LOSS,1845,8,23,1,3,1,1,3,4,4,1,0,5,2,6.4
TRUE,2/12/2013,27,-3,GOLDEN STATE WARRIORS,HOME,HOU,LOSS,2077,10,19,2,5,5,6,0,5,6,1,0,1,4,21.4
TRUE,2/19/2013,29,-18,GOLDEN STATE WARRIORS,AWAY,UTA,LOSS,2252,12,22,4,9,1,1,2,3,4,1,0,4,3,19.3
TRUE,2/20/2013,20,16,GOLDEN STATE WARRIORS,HOME,PHO,WIN,2444,8,16,2,6,2,2,0,3,11,1,0,2,1,19.2
TRUE,2/22/2013,19,0,GOLDEN STATE WARRIORS,HOME,SAS,WIN,2695,6,17,3,9,4,5,0,4,6,1,0,2,2,12.7
TRUE,2/24/2013,18,1,GOLDEN STATE WARRIORS,AWAY,MIN,WIN,2014,6,15,1,5,5,5,1,4,5,5,0,6,5,12.3
TRUE,2/26/2013,38,-12,GOLDEN STATE WARRIORS,AWAY,IND,LOSS,2203,14,20,7,10,3,4,0,2,4,3,1,6,3,29.1
TRUE,2/27/2013,54,-4,GOLDEN STATE WARRIORS,AWAY,NYK,LOSS,2880,18,28,11,13,7,7,0,6,7,3,0,4,3,46.1
TRUE,3/1/2013,25,7,GOLDEN STATE WARRIORS,AWAY,BOS,LOSS,2523,6,22,3,11,10,10,0,1,6,1,0,4,2,12.7
TRUE,3/2/2013,30,2,GOLDEN STATE WARRIORS,AWAY,PHI,LOSS,2515,11,20,3,9,5,7,0,3,9,3,0,4,2,25
TRUE,3/4/2013,26,1,GOLDEN STATE WARRIORS,HOME,TOR,WIN,2516,8,16,2,5,8,8,2,3,12,0,0,6,5,20.7
TRUE,3/6/2013,13,-2,GOLDEN STATE WARRIORS,HOME,SAC,WIN,2055,3,11,2,5,5,5,1,4,8,2,0,6,4,8.4
TRUE,3/8/2013,24,-9,GOLDEN STATE WARRIORS,HOME,HOU,LOSS,2575,8,21,3,8,5,7,1,4,8,1,0,1,5,17.2
TRUE,3/9/2013,16,-12,GOLDEN STATE WARRIORS,HOME,MIL,LOSS,2354,7,18,2,6,0,0,1,1,10,0,0,4,4,8.6
TRUE,3/11/2013,26,26,GOLDEN STATE WARRIORS,HOME,NYK,WIN,2216,9,18,6,10,2,2,1,5,3,1,0,2,1,19.9
TRUE,3/13/2013,31,15,GOLDEN STATE WARRIORS,HOME,DET,WIN,2574,11,17,5,7,4,4,1,1,8,1,0,4,0,27.1
TRUE,3/15/2013,8,-32,GOLDEN STATE WARRIORS,HOME,CHI,LOSS,1788,2,13,0,5,4,4,0,0,4,0,0,1,2,0.7
TRUE,3/17/2013,29,22,GOLDEN STATE WARRIORS,AWAY,HOU,WIN,2672,12,22,5,11,0,0,0,5,11,2,1,3,1,26.9
TRUE,3/18/2013,30,19,GOLDEN STATE WARRIORS,AWAY,NOH,WIN,2320,10,19,6,9,4,4,1,6,3,0,0,7,3,17.1
TRUE,3/20/2013,24,-12,GOLDEN STATE WARRIORS,AWAY,SAS,LOSS,2137,8,20,4,8,4,5,1,3,3,2,0,3,0,15.5
TRUE,3/23/2013,35,9,GOLDEN STATE WARRIORS,HOME,WSH,WIN,1899,13,18,6,10,3,4,0,2,8,2,0,3,2,31.6
TRUE,3/25/2013,25,3,GOLDEN STATE WARRIORS,HOME,LAS,WIN,2580,9,24,3,9,4,7,0,7,10,0,0,2,4,16.1
TRUE,3/27/2013,17,1,GOLDEN STATE WARRIORS,HOME,SAC,LOSS,2735,5,18,2,9,5,6,2,3,12,4,0,3,3,16.5
TRUE,3/30/2013,39,15,GOLDEN STATE WARRIORS,HOME,POR,WIN,2248,14,22,7,12,4,4,2,3,6,1,0,3,2,32.9
TRUE,4/3/2013,20,14,GOLDEN STATE WARRIORS,HOME,NOH,WIN,2157,6,14,4,10,4,4,0,3,9,1,0,2,5,16.8
TRUE,4/5/2013,18,14,GOLDEN STATE WARRIORS,AWAY,PHO,WIN,2458,6,15,3,8,3,3,0,1,15,4,0,4,5,18.7
TRUE,4/7/2013,22,-5,GOLDEN STATE WARRIORS,HOME,UTA,LOSS,2709,8,19,4,9,2,2,1,3,5,1,0,5,3,11.8
TRUE,4/9/2013,24,12,GOLDEN STATE WARRIORS,HOME,MIN,WIN,2350,9,21,2,9,4,5,1,3,10,1,1,3,4,18.2
TRUE,4/11/2013,22,-9,GOLDEN STATE WARRIORS,HOME,OKC,LOSS,2095,9,18,3,6,1,1,0,3,7,2,0,4,0,16.8
TRUE,4/12/2013,47,3,GOLDEN STATE WARRIORS,AWAY,LAS,LOSS,2657,17,31,9,15,4,4,3,3,9,3,0,1,3,42.2
TRUE,4/15/2013,35,13,GOLDEN STATE WARRIORS,HOME,SAS,WIN,2322,13,23,7,13,2,2,1,7,5,2,0,3,0,29.4
TRUE,4/17/2013,15,9,GOLDEN STATE WARRIORS,AWAY,POR,WIN,1901,5,16,4,11,1,1,1,1,5,3,0,1,2,11.5
TRUE,10/30/2013,10,28,GOLDEN STATE WARRIORS,HOME,LAS,WIN,1437,4,10,2,5,0,0,0,4,6,1,0,1,4,8.4
TRUE,10/31/2013,38,-8,GOLDEN STATE WARRIORS,AWAY,LAC,LOSS,2309,14,23,9,14,1,1,0,3,9,0,0,11,3,22.5
TRUE,11/2/2013,22,18,GOLDEN STATE WARRIORS,HOME,SAC,WIN,1950,8,13,5,8,1,1,0,1,12,1,0,7,4,17.2
TRUE,11/4/2013,18,34,GOLDEN STATE WARRIORS,AWAY,PHI,WIN,1753,7,16,2,9,2,2,3,7,12,5,1,2,0,25.9
TRUE,11/6/2013,5,3,GOLDEN STATE WARRIORS,AWAY,MIN,WIN,1451,2,8,0,3,1,2,0,1,7,1,0,1,1,4.6
TRUE,11/9/2013,22,-9,GOLDEN STATE WARRIORS,AWAY,MEM,LOSS,2062,7,18,4,10,4,4,1,1,5,3,0,3,1,16.3
TRUE,11/12/2013,25,20,GOLDEN STATE WARRIORS,HOME,DET,WIN,1740,7,10,2,4,9,9,1,1,8,1,0,2,4,24.8
TRUE,11/14/2013,22,-4,GOLDEN STATE WARRIORS,HOME,OKC,WIN,2587,8,22,4,8,2,3,0,5,9,1,0,2,4,14.6
TRUE,11/16/2013,15,18,GOLDEN STATE WARRIORS,HOME,UTA,WIN,2311,7,20,0,5,1,2,0,3,11,1,0,0,1,12.6
TRUE,11/18/2013,22,22,GOLDEN STATE WARRIORS,AWAY,UTA,WIN,1995,7,15,4,7,4,4,2,4,8,3,0,5,4,18.9
TRUE,11/23/2013,22,-6,GOLDEN STATE WARRIORS,HOME,POR,LOSS,2230,8,21,2,9,4,5,0,3,11,1,0,5,1,14.3
TRUE,11/26/2013,16,-2,GOLDEN STATE WARRIORS,AWAY,NOP,WIN,2525,7,20,2,5,0,0,1,7,9,3,1,2,2,14.8
TRUE,11/27/2013,29,-3,GOLDEN STATE WARRIORS,AWAY,DAL,LOSS,2544,9,19,6,10,5,5,0,4,8,1,0,6,3,19.9
TRUE,11/29/2013,32,4,GOLDEN STATE WARRIORS,AWAY,OKC,LOSS,2682,13,26,4,10,2,3,2,9,5,0,0,3,4,21.6
TRUE,12/1/2013,36,1,GOLDEN STATE WARRIORS,AWAY,SAC,WIN,2410,14,24,5,8,3,3,0,2,10,3,1,7,1,28.7
TRUE,12/3/2013,27,16,GOLDEN STATE WARRIORS,HOME,TOR,WIN,2605,8,15,3,7,8,10,0,3,10,5,1,3,1,29.1
TRUE,12/6/2013,22,-12,GOLDEN STATE WARRIORS,AWAY,HOU,LOSS,1948,5,14,1,5,11,11,0,1,5,3,0,8,4,11.4
TRUE,12/7/2013,22,21,GOLDEN STATE WARRIORS,AWAY,MEM,WIN,2721,7,16,2,7,6,7,1,5,15,0,1,1,4,24
TRUE,12/9/2013,43,3,GOLDEN STATE WARRIORS,AWAY,CHB,LOSS,2740,14,32,5,16,10,12,1,5,9,0,2,4,4,29.7
TRUE,12/11/2013,33,5,GOLDEN STATE WARRIORS,HOME,DAL,WIN,2636,13,25,6,11,1,1,0,4,10,3,0,8,3,22.7
TRUE,12/13/2013,20,-18,GOLDEN STATE WARRIORS,HOME,HOU,LOSS,2347,5,12,1,5,9,11,0,2,9,0,0,6,6,11.3
TRUE,12/15/2013,30,-4,GOLDEN STATE WARRIORS,AWAY,PHO,LOSS,2542,8,17,4,7,10,11,0,6,7,3,0,6,2,23.8
TRUE,12/17/2013,28,22,GOLDEN STATE WARRIORS,HOME,NOP,WIN,1960,11,19,2,7,4,4,1,3,11,3,0,3,3,27.2
TRUE,12/19/2013,30,-5,GOLDEN STATE WARRIORS,HOME,SAS,LOSS,2422,12,28,6,16,0,0,0,2,15,4,0,5,1,24.9
TRUE,12/21/2013,18,26,GOLDEN STATE WARRIORS,HOME,LAS,WIN,1966,5,15,4,9,4,4,1,5,10,3,0,1,2,19.9
TRUE,12/23/2013,14,8,GOLDEN STATE WARRIORS,AWAY,DEN,WIN,2114,5,14,2,3,2,4,0,3,7,2,1,2,4,10.3
TRUE,12/25/2013,15,8,GOLDEN STATE WARRIORS,HOME,LAC,WIN,2549,5,17,2,6,3,3,1,5,11,1,0,2,1,13.6
TRUE,12/27/2013,14,27,GOLDEN STATE WARRIORS,HOME,PHO,WIN,2013,5,17,1,6,3,5,3,10,16,1,0,7,3,12.4
TRUE,12/29/2013,29,2,GOLDEN STATE WARRIORS,AWAY,CLE,WIN,2892,10,23,5,10,4,5,0,9,11,2,1,5,3,23.4
TRUE,12/31/2013,9,21,GOLDEN STATE WARRIORS,AWAY,ORL,WIN,1775,4,10,1,5,0,0,0,5,8,0,0,6,1,4.3
TRUE,1/2/2014,36,16,GOLDEN STATE WARRIORS,AWAY,MIA,WIN,2623,13,22,8,15,2,3,0,2,12,2,0,4,4,30.8
TRUE,1/3/2014,22,12,GOLDEN STATE WARRIORS,AWAY,ATL,WIN,2079,7,15,1,7,7,8,0,8,9,5,0,9,5,16.6
TRUE,1/5/2014,14,35,GOLDEN STATE WARRIORS,AWAY,WSH,WIN,2258,5,17,1,5,3,3,1,2,10,1,1,2,5,10.1
TRUE,1/7/2014,15,9,GOLDEN STATE WARRIORS,AWAY,MIL,WIN,2174,5,18,2,11,3,4,0,0,6,1,0,7,2,1.4
TRUE,1/8/2014,34,-1,GOLDEN STATE WARRIORS,AWAY,BKN,LOSS,2728,11,25,2,10,10,10,0,5,7,3,0,7,5,21.3
TRUE,1/10/2014,19,5,GOLDEN STATE WARRIORS,HOME,BOS,WIN,2408,7,18,3,8,2,3,1,6,4,1,0,4,1,10.7
TRUE,1/15/2014,24,4,GOLDEN STATE WARRIORS,HOME,DEN,LOSS,2381,7,19,4,13,6,7,0,5,7,0,0,2,4,15.9
TRUE,1/17/2014,37,-10,GOLDEN STATE WARRIORS,AWAY,OKC,LOSS,2277,11,18,6,10,9,11,2,1,11,3,0,7,2,32.6
TRUE,1/18/2014,28,15,GOLDEN STATE WARRIORS,AWAY,NOP,WIN,2269,10,22,2,9,6,6,1,5,8,4,0,0,2,27.6
TRUE,1/20/2014,24,-4,GOLDEN STATE WARRIORS,HOME,IND,LOSS,2488,9,20,3,11,3,4,0,3,9,0,0,2,2,17.6
TRUE,1/24/2014,33,-3,GOLDEN STATE WARRIORS,HOME,MIN,LOSS,2213,12,21,6,10,3,3,1,2,15,1,0,5,3,29.7
TRUE,1/26/2014,38,12,GOLDEN STATE WARRIORS,HOME,POR,WIN,2078,13,23,5,8,7,10,1,6,8,2,0,2,1,33.6
TRUE,1/28/2014,23,-9,GOLDEN STATE WARRIORS,HOME,WSH,LOSS,2263,8,23,2,7,5,6,0,2,4,4,0,6,5,9.1
TRUE,1/30/2014,22,23,GOLDEN STATE WARRIORS,HOME,LAC,WIN,2021,8,10,4,4,2,2,0,4,7,1,1,3,3,21.8
TRUE,1/31/2014,44,15,GOLDEN STATE WARRIORS,AWAY,UTA,WIN,2286,14,26,8,13,8,9,0,2,4,0,0,2,0,32.4
TRUE,2/4/2014,17,-18,GOLDEN STATE WARRIORS,HOME,CHB,LOSS,2293,8,18,1,7,0,0,1,2,11,0,0,2,2,13.8
TRUE,2/6/2014,34,12,GOLDEN STATE WARRIORS,HOME,CHI,WIN,2565,13,19,4,6,4,4,0,3,9,1,0,2,3,30.9
TRUE,2/8/2014,28,-15,GOLDEN STATE WARRIORS,AWAY,PHO,LOSS,2469,10,20,3,10,5,6,1,1,9,0,0,2,2,22.1
TRUE,2/10/2014,23,34,GOLDEN STATE WARRIORS,HOME,PHI,WIN,1637,7,11,6,9,3,3,2,3,8,1,0,7,3,18.8
TRUE,2/12/2014,29,4,GOLDEN STATE WARRIORS,HOME,MIA,LOSS,2353,8,14,4,4,9,9,1,4,7,1,0,5,3,24
TRUE,2/19/2014,13,12,GOLDEN STATE WARRIORS,AWAY,SAC,WIN,2151,5,14,1,4,2,3,0,1,8,1,0,0,2,10.9
TRUE,2/20/2014,25,13,GOLDEN STATE WARRIORS,HOME,HOU,WIN,2306,8,15,5,8,4,4,0,2,6,2,0,2,5,20.5
TRUE,2/22/2014,17,12,GOLDEN STATE WARRIORS,HOME,BKN,WIN,1918,7,13,3,4,0,0,0,5,8,2,0,2,2,17
TRUE,2/24/2014,19,-2,GOLDEN STATE WARRIORS,AWAY,DET,WIN,2144,6,15,3,9,4,5,3,5,9,0,0,4,0,16.4
TRUE,2/26/2014,5,-12,GOLDEN STATE WARRIORS,AWAY,CHI,LOSS,1699,2,10,1,5,0,0,0,3,5,0,0,5,0,-1.8
TRUE,2/28/2014,27,19,GOLDEN STATE WARRIORS,AWAY,NYK,WIN,1818,9,19,5,11,4,4,2,9,11,0,1,4,2,25
TRUE,3/2/2014,34,-1,GOLDEN STATE WARRIORS,AWAY,TOR,LOSS,2592,13,27,4,11,4,6,1,3,7,1,0,6,3,19.8
TRUE,3/4/2014,19,-7,GOLDEN STATE WARRIORS,AWAY,IND,WIN,1919,7,18,2,5,3,3,1,7,6,2,0,4,5,12.2
TRUE,3/5/2014,14,28,GOLDEN STATE WARRIORS,AWAY,BOS,WIN,1311,6,10,1,4,1,1,0,3,4,1,0,0,3,12.9
TRUE,3/7/2014,13,10,GOLDEN STATE WARRIORS,HOME,ATL,WIN,1802,5,10,1,4,2,2,0,3,7,1,0,0,1,14.4
TRUE,3/9/2014,18,11,GOLDEN STATE WARRIORS,HOME,PHO,WIN,1816,7,16,1,5,3,3,0,2,9,0,0,1,1,15.1
TRUE,3/11/2014,10,-3,GOLDEN STATE WARRIORS,HOME,DAL,WIN,1337,4,12,1,5,1,1,0,2,4,3,0,3,1,6.2
TRUE,3/12/2014,13,2,GOLDEN STATE WARRIORS,AWAY,LAC,LOSS,1758,5,11,2,5,1,1,1,4,11,1,0,4,3,12.7
TRUE,3/14/2014,27,3,GOLDEN STATE WARRIORS,HOME,CLE,LOSS,2161,8,17,5,10,6,7,0,4,8,3,0,4,1,23.3
TRUE,3/16/2014,37,-5,GOLDEN STATE WARRIORS,AWAY,POR,WIN,2408,11,24,6,12,9,9,0,4,5,1,0,5,4,23.7
TRUE,3/18/2014,23,21,GOLDEN STATE WARRIORS,HOME,ORL,WIN,1906,9,13,3,6,2,2,1,2,5,0,0,3,1,18.9
TRUE,3/20/2014,31,13,GOLDEN STATE WARRIORS,HOME,MIL,WIN,2284,9,14,3,5,10,10,1,2,10,1,0,4,2,29.3
TRUE,3/22/2014,20,-7,GOLDEN STATE WARRIORS,HOME,SAS,LOSS,2365,5,13,1,4,9,9,0,6,6,1,0,6,0,13.9
TRUE,3/28/2014,33,9,GOLDEN STATE WARRIORS,HOME,MEM,WIN,2283,13,22,5,8,2,3,1,4,8,1,2,3,1,28.9
TRUE,3/30/2014,32,5,GOLDEN STATE WARRIORS,HOME,NYK,LOSS,2446,10,21,6,12,6,8,1,3,1,1,0,2,2,21
TRUE,4/1/2014,23,8,GOLDEN STATE WARRIORS,AWAY,DAL,WIN,2587,10,17,3,8,0,0,1,2,10,2,0,1,2,23.6
